"y","S","x1","x2","x3"
NA,"1",-1.5376912856926,-0.997449259374057,"0"
"1","1",-0.439685319197455,1.0179603788371,"1"
NA,"1",-0.424076442383366,-0.604820638257945,"1"
NA,"1",0.175965183458571,-0.761189425555267,"1"
"2","2",0.415439338761882,1.3659365973969,"1"
NA,"1",0.646312506561019,-0.496223365471842,"1"
NA,"1",-2.00446250891521,0.1192661650013,"1"
NA,"1",-0.928311382104481,-1.33153303292507,"0"
NA,"1",0.348342234260739,-0.266745056011728,"0"
"2","2",0.693958192757894,1.12580873774276,"1"
NA,"1",-0.94769002275262,-0.979889685866061,"1"
NA,"1",1.52747153709321,0.521049680749105,"0"
NA,"1",0.389702289286235,0.203752111169451,"1"
NA,"1",0.366216634736674,-0.838424830279117,"1"
NA,"1",0.420817597815879,0.0671399413931799,"0"
NA,"1",0.771328049826939,-0.626349391957327,"1"
NA,"1",-1.1925604727312,1.28010830782409,"1"
NA,"2",1.88628492018492,-0.506241719027382,"1"
NA,"1",-0.359919308696131,0.558201133191428,"1"
NA,"1",0.108663657171255,-0.0896996073945666,"1"
NA,"1",-0.372852726692675,0.617647219599683,"1"
NA,"1",-0.742295099026451,-0.290585080205267,"0"
NA,"1",-0.00964850580049529,0.226784690001784,"0"
NA,"1",1.44071934685417,-1.04361032918269,"1"
NA,"1",1.28795521882868,0.342800464012331,"1"
NA,"1",0.501000904383861,0.404019265619477,"1"
NA,"2",-1.55097866107457,-0.164632519930596,"0"
"3","2",-2.13542700315152,0.321471850829048,"0"
"1","2",0.0232912698150463,-1.48654657982993,"1"
NA,"2",-1.38629107826598,-0.331302579460032,"0"
NA,"1",0.563396997089827,-1.42769665737782,"1"
NA,"1",-0.257032464604955,0.895487464445932,"0"
"2","2",0.0292642869492322,-0.0774124488829816,"1"
NA,"1",-0.444807501459308,-1.49405225154388,"0"
NA,"1",0.306805062372318,-1.21074399596891,"0"
NA,"2",-1.58025156797195,-0.221584912259304,"0"
"1","1",-0.528851176882073,0.671261211919735,"1"
"1","2",-1.18529010996743,-0.13121563133858,"0"
NA,"1",-1.42622538248693,-0.0923403670592187,"0"
NA,"1",-0.0817235255541485,0.597783983984492,"0"
NA,"1",0.69222433507026,1.24589766814938,"0"
NA,"2",-0.819915643393019,0.417130089270265,"0"
"3","2",0.261259039755834,0.0583515684376801,"0"
NA,"1",-0.318120532158958,0.109301386613725,"1"
NA,"1",0.370310875887061,2.29991157518338,"0"
NA,"2",-1.12932832228059,0.19109141351883,"1"
NA,"2",-0.216544257204313,0.196855961832698,"1"
NA,"1",-0.347035158550824,0.994788183156021,"1"
NA,"1",1.91546719599691,-0.783745225177487,"0"
NA,"1",0.451435125604332,-0.576347546490812,"0"
NA,"1",0.701120793891876,0.0548730902493433,"1"
NA,"1",0.433057313377382,-2.16817839197632,"0"
NA,"1",0.84525800245679,0.800974445305394,"1"
NA,"1",0.425314735861656,-1.51259340814144,"1"
NA,"1",0.777956773691819,-1.14119348343372,"0"
NA,"2",0.720320758215877,-0.49455365921057,"1"
NA,"1",0.613942467210367,-1.42531395917219,"1"
NA,"1",-1.15027031562683,0.455826581530863,"0"
NA,"2",-1.56731253915674,-0.168534142150228,"0"
NA,"1",0.21265565477306,-2.04377552569925,"0"
"1","2",-0.229940217289077,0.310263157548886,"1"
NA,"1",0.813596575348704,-0.827365655523457,"0"
NA,"1",1.01442000776403,-0.145542672879057,"0"
NA,"2",1.98083405069078,1.53648851432723,"0"
NA,"1",1.09172374066514,-0.169627232829236,"1"
NA,"1",-1.43535792791253,-0.394871480988539,"1"
NA,"2",-0.555642295394828,0.627097905674307,"0"
NA,"1",1.83421252302099,0.905236015540011,"0"
NA,"1",0.042479382665261,-1.67316895875972,"0"
NA,"1",0.304011665659446,-1.32580207472866,"0"
NA,"1",1.34800412678978,0.0621696844880099,"1"
NA,"1",-0.231322154853405,0.526442178684411,"1"
NA,"1",0.6754964053986,1.9524494330484,"0"
NA,"1",0.138242858548816,0.523751447055372,"1"
NA,"1",-1.72761143278529,-1.3435791554992,"1"
NA,"1",-0.461986121009264,-0.000181513579374011,"0"
"3","2",0.119399125369809,0.841857287309678,"0"
NA,"1",-3.36171354881399,-0.956605340487211,"1"
"3","2",-1.10271228587518,0.128457389920872,"0"
NA,"1",1.31255085522544,-0.168916770700387,"1"
NA,"1",0.100978966082416,-0.773645096192276,"0"
"1","1",-1.57389860323746,1.49205686021921,"1"
NA,"1",-0.151019665197112,0.0187717175504361,"0"
NA,"1",-0.105389990658534,0.0832090474597197,"0"
NA,"1",0.759459443364434,-0.261072367892351,"0"
NA,"2",-1.24266942666451,0.678614822207782,"0"
"1","1",-0.589846189355257,0.403071690919041,"1"
NA,"1",-2.0391117961546,0.547512473257299,"1"
NA,"1",-0.561183092281443,-0.459362943715636,"1"
NA,"1",1.26053557002851,-0.341746006144896,"0"
"1","1",-0.65026870510027,-0.161390452177076,"0"
NA,"1",0.902564594842447,0.00930678882932484,"1"
NA,"1",-1.15267643103956,-0.426325583675938,"1"
NA,"2",0.163638632908749,-0.138925131643331,"1"
NA,"2",0.878033463538919,-0.875432029055737,"0"
NA,"1",0.78953080644922,0.745068863575592,"1"
NA,"1",-0.739685903545312,0.286054831090474,"0"
NA,"1",-1.05373403142796,0.686960164876744,"1"
NA,"1",-0.276339609214843,-0.223229634738301,"0"
"1","1",-0.383572352923779,-0.208535515086759,"0"
NA,"1",0.3785313156465,-0.833072963760521,"1"
NA,"1",-0.0971276731967479,-1.76759098754814,"0"
NA,"1",0.581957542762826,0.585835034476801,"1"
"3","2",-0.0243527903716899,0.557013353218004,"0"
NA,"1",-0.638773186990277,-1.78386910231455,"1"
NA,"1",-1.13761246643535,-0.78280999616625,"0"
NA,"2",0.63232525991581,-0.238799795475004,"0"
NA,"1",0.296589431620614,1.57714793517327,"1"
"3","2",0.536327827918958,0.92725969629507,"1"
NA,"1",1.00446648074464,-0.891014124101303,"1"
"2","2",0.334999703520215,0.802355042995594,"1"
NA,"1",2.18754706132525,0.319381635550045,"1"
NA,"1",-0.0791032036484484,0.197096166843039,"1"
NA,"1",0.919673473944962,0.897980468923248,"0"
NA,"1",-0.0409772893491563,1.08382064690111,"0"
NA,"1",-1.83917534872667,-0.260397398476643,"0"
"3","2",-0.0631762326152466,1.1971335920568,"0"
NA,"1",-0.0552440128267067,-0.964788736197754,"1"
NA,"1",-0.646706829672841,-1.57554804147607,"1"
NA,"1",-2.4052418280092,2.57214288035164,"1"
NA,"2",-0.223892617031667,-0.567606453579167,"0"
NA,"1",-1.42913417934436,-0.652712617996013,"1"
"3","2",0.927759697583142,-0.486083291479693,"0"
NA,"1",-1.57436449518512,-0.503502191253238,"0"
NA,"2",1.30755369320034,1.02631197923611,"1"
NA,"1",0.40353544607519,0.915994279939633,"1"
NA,"2",-1.01749375706446,0.872346008242447,"0"
NA,"1",0.0497797583117467,1.23925828081227,"1"
NA,"1",1.75688267409727,-0.113539520266929,"1"
NA,"1",0.449312539400608,-0.435277011218965,"0"
"1","2",0.643359642986942,-0.741697440474688,"1"
NA,"2",0.605686655876883,-0.691017636288189,"0"
NA,"1",1.11280179423814,-1.50012307525215,"1"
NA,"1",-0.911115702342044,-1.05641211056952,"0"
NA,"1",0.114777856574385,-1.0130267758105,"0"
NA,"1",-0.0790524374827378,-0.122787068534092,"0"
"3","2",0.36668282069043,0.393223064890543,"0"
"3","1",0.546832177304558,-0.0633458424984882,"0"
NA,"1",0.973718932807524,0.19907245535225,"0"
"1","1",1.58412560473082,-0.105278820329221,"0"
NA,"1",-0.0802408073918244,0.139480272178774,"0"
"1","1",-0.629381127572411,1.72079103092034,"1"
NA,"1",2.19462667646182,1.29594179975924,"0"
NA,"1",-0.323800078183453,1.53765690537189,"1"
NA,"1",-0.942008555049803,-0.72455707707478,"1"
"3","1",1.271010601125,-0.00265065390386849,"0"
NA,"1",-0.0943556248214188,-0.670020303719915,"1"
NA,"1",-1.74215596610829,-1.75122793395785,"1"
"1","2",0.599505705028022,-0.180899786785036,"1"
NA,"2",1.16461929277487,1.09863863323602,"0"
NA,"2",-1.18142759773264,-0.383543323843002,"0"
NA,"1",-0.109433212995997,-0.128608729253164,"0"
"1","2",0.187197263548033,0.166735719753151,"1"
"3","2",-0.886800522224318,1.59390254898995,"1"
NA,"1",-0.93769795101271,-0.256202979154712,"0"
NA,"1",-0.519845308343595,0.750716372680273,"1"
"1","2",0.591855806448789,0.0407990831648395,"1"
NA,"1",-0.411021337606696,-1.04960614494505,"0"
NA,"1",0.676293001241443,-0.221280660089093,"0"
NA,"2",1.7667339590498,-0.53728284869564,"0"
NA,"1",-1.45824311120094,-0.621947741194831,"1"
NA,"1",0.749814884937576,0.327088214487696,"0"
NA,"1",-0.503102894641022,-0.594382819471205,"1"
NA,"1",-0.517437557576852,-0.441138186238825,"1"
NA,"1",-0.165534787647339,-1.36347067021854,"1"
NA,"1",-0.771182120706839,-0.985331169439683,"1"
NA,"1",-0.771469666761237,-0.377727666145879,"1"
NA,"1",-0.627515585882258,-0.634189943253418,"1"
NA,"2",-0.49465105282891,1.24006059610213,"0"
NA,"1",-0.988221886324229,0.0493287442532233,"0"
NA,"1",1.07658610150928,0.22722793983467,"1"
NA,"1",-0.401812661294991,-0.096034859934727,"0"
NA,"1",-1.2824529774457,-0.21159442620952,"0"
NA,"1",-0.718765172248221,-0.52480556572095,"1"
NA,"2",1.68486727945069,0.647803542348494,"1"
NA,"2",1.44446975457154,0.392465446288072,"1"
NA,"1",-1.3039453925206,-0.277016284293495,"1"
NA,"1",0.634104947268892,-1.00577782591064,"0"
NA,"1",1.78178250388498,-1.20707339362692,"1"
NA,"1",0.873151451051425,-0.284585563021626,"0"
NA,"1",-1.80673825723594,-0.465803421134564,"1"
NA,"1",-0.497161948050082,-2.60871150093766,"0"
NA,"2",1.24420700412479,0.988585126002402,"1"
"3","2",-1.28382512589629,-0.0354720874583387,"1"
NA,"1",0.0976372241060887,-0.181970646633481,"0"
NA,"1",-0.146245552495813,-0.54849445596017,"0"
NA,"1",-0.976925227368327,1.25861826870995,"0"
"1","1",-0.663502614144858,-0.565658859144921,"0"
"3","2",0.154395328599911,-1.36966998719141,"0"
NA,"1",-0.716256837985941,0.826367706440977,"1"
NA,"1",1.09332498668589,-1.1656815277319,"1"
NA,"1",-0.350758423441657,0.438583264161656,"0"
NA,"1",-0.193578625287308,-0.139270455285221,"1"
NA,"1",-1.89048380801436,-1.12582452350681,"0"
NA,"1",-1.4831950662688,-1.54707673824178,"1"
"3","2",0.606010836240883,-0.346814813841601,"0"
NA,"1",-0.114411810299,-0.0549491181374013,"0"
NA,"1",0.369150758102945,-0.251270262093114,"0"
NA,"1",2.11117384525973,0.0572731795321475,"1"
NA,"1",0.566907887284831,-1.29956719751289,"0"
"1","2",-0.554002703979077,1.17032363965543,"1"
NA,"1",0.428830394977469,-0.139522082338043,"1"
NA,"1",0.729009037362784,-1.78629785445861,"1"
NA,"2",0.800702574699656,0.0649573495452976,"1"
NA,"2",-1.13736617915132,-1.26171894989848,"0"
"3","1",-0.441792814039837,-0.206354092456792,"1"
NA,"1",1.02755373015862,1.22105941200268,"1"
NA,"1",-0.154177105988062,-1.19844658643911,"0"
NA,"1",1.46322323647923,1.18923143177795,"1"
NA,"1",1.96681130155238,0.185471821315158,"1"
"1","1",-1.98353119575196,-0.965863144326796,"1"
NA,"1",0.0568467055881479,0.674525596699936,"1"
NA,"1",-1.27993266506151,-0.54425768867598,"1"
NA,"1",0.0660434217914158,-0.541989716543042,"0"
NA,"1",-1.41638936195952,-1.32125635728807,"0"
"3","1",0.313810363754435,-0.312249326658303,"0"
"1","2",-1.04176062205494,-0.346579684218444,"1"
"3","1",-1.70330633020001,0.914889337961159,"1"
"1","1",0.711574537782781,-0.691788217192044,"1"
NA,"1",-0.943076525059397,-0.0591775810226842,"0"
NA,"1",0.12684460482408,-1.08221296379509,"0"
NA,"1",0.446458025815419,-0.36410875220843,"1"
NA,"1",-1.51046814472805,0.442052368992208,"0"
NA,"1",0.187319054851143,-0.059733965756087,"1"
NA,"1",-0.830582410670529,0.909695300589879,"0"
NA,"1",1.20154225686385,1.02970268261201,"0"
NA,"1",0.652331809259025,-0.254313794966101,"1"
NA,"2",0.823438340330472,1.46601657110898,"0"
"3","2",0.244508271126839,-0.425092562076257,"0"
"1","1",0.393182000299533,1.54524980216252,"0"
NA,"1",0.988706031456424,1.45700859046927,"1"
"1","1",-1.65976979487307,-1.4481961379396,"1"
NA,"1",-0.776754927090443,-0.60096980927382,"1"
NA,"1",-0.201283054768985,-0.601313165419485,"1"
NA,"1",-0.165490926600568,0.804085303529209,"0"
NA,"1",0.554506109539014,1.6353537315058,"1"
"3","2",0.478123706594578,0.606486852962013,"0"
NA,"1",-0.511568271868556,-1.95875563242012,"0"
NA,"1",-1.97230605954082,1.38718645937991,"0"
NA,"1",0.254303969051432,-1.12306980743767,"1"
NA,"1",-0.844857565280425,-0.382385522462732,"0"
NA,"1",1.03434823247096,0.744122197470825,"1"
NA,"1",1.80139766029249,0.0281190642449461,"0"
NA,"1",1.97543520057822,-0.605346725303196,"0"
"1","2",0.665339374817895,-0.990144378741314,"1"
NA,"1",0.843500373427639,-0.324105201832141,"1"
"3","2",-0.954352231544235,-0.7382852975187,"1"
NA,"1",-1.1624820614735,0.150002892117535,"1"
NA,"1",-0.419520838189615,-0.400103087869775,"1"
NA,"1",0.919527754134382,-1.46446340959701,"1"
"3","1",1.41703841935039,-0.122198848084374,"1"
NA,"1",-0.551502789407636,1.31783458927842,"1"
"1","1",1.23805892156827,-0.708037623380642,"1"
NA,"1",-0.123929778671412,-1.65943791538741,"1"
NA,"1",-0.129101257737099,-1.06743811741946,"1"
NA,"1",-1.48157664221394,-0.9270258802456,"1"
"3","2",0.492421628454937,0.464575787195114,"0"
"3","2",0.907414222857604,0.85793395684353,"0"
NA,"1",0.958302247078836,0.489354900360312,"0"
"3","2",-0.829898070328404,3.7391401710951,"1"
NA,"1",-1.10638083620529,1.40971981381597,"1"
NA,"2",-0.281844774703851,1.25336911032682,"0"
NA,"2",0.296353521153567,1.24655075282621,"1"
NA,"1",-1.77221745224469,-1.04599343353121,"1"
NA,"1",1.28629708837334,-0.855111525602543,"0"
NA,"2",-0.372308210298561,1.04192748854233,"0"
NA,"1",0.308282115388809,1.35835263955506,"0"
"1","2",-0.743612586852875,-0.930470711103585,"1"
"1","1",0.415658273238591,0.397851954995467,"0"
"2","2",0.479391450717236,-1.04448837802477,"1"
NA,"1",-0.800477139486233,-1.21808471516285,"1"
NA,"1",-2.08173514836802,-0.976057993207568,"1"
NA,"2",0.12728841496592,-0.0623530345434666,"0"
NA,"1",1.48954847879162,0.198788327201051,"1"
NA,"1",-0.679009347009452,0.693281484489485,"0"
NA,"1",0.587662721476651,1.1567338309133,"1"
NA,"1",0.36118272050711,-0.653303108301349,"1"
"1","2",0.30492204315809,0.0646083502043111,"1"
"2","2",0.733192227351051,0.631857665548795,"0"
"2","2",0.707094673814181,0.653717532477102,"1"
NA,"1",-2.90142331120783,-0.537795628501072,"0"
NA,"1",-0.442778529010322,1.82681234942654,"0"
NA,"1",1.38568519221583,-0.192047703899116,"0"
NA,"1",-1.12201437409104,-0.773740402342587,"0"
NA,"1",-0.370408095619346,-1.14211416126098,"1"
NA,"2",-0.0731971888516898,-0.577648712532248,"0"
NA,"1",0.606592942673277,0.251282657833514,"0"
NA,"1",-0.120247175597907,-0.0939145530066554,"1"
"1","1",0.14177927548332,-0.622430114979832,"1"
NA,"1",-0.750590943472805,-0.635543970043386,"1"
"3","1",0.66283136275447,0.684760040891862,"1"
NA,"2",-1.37965355942641,0.927256134914473,"0"
NA,"1",-0.662831443284279,1.03738776811224,"1"
"3","2",-1.50095569478994,-0.391955520789418,"1"
"3","1",-0.752841625402107,-0.570859209639851,"1"
NA,"1",-0.656544081823074,1.0870174666845,"1"
NA,"1",-0.0626894583296972,-0.246454838400885,"1"
NA,"1",0.112503585691761,0.264462972284382,"1"
NA,"1",-0.532712509656512,1.80892843751903,"1"
NA,"1",0.291243416181888,0.947339984122291,"0"
NA,"1",0.0870409230897436,-0.186434624640237,"1"
NA,"1",-2.21479402975196,-1.8554367626828,"0"
NA,"1",0.564320437865693,0.703077799438508,"1"
"3","2",-1.21808902730398,-0.212798486009013,"0"
NA,"1",0.565301235564693,-1.97964337238181,"1"
NA,"1",-0.650672493388985,-0.805752872445999,"0"
NA,"1",-2.13592736136008,1.61737334799816,"0"
NA,"2",1.48249554689121,0.255826338649554,"1"
"3","2",1.53507144347664,0.680041118400883,"1"
NA,"2",-0.418994482991054,-0.111956584685751,"1"
NA,"2",0.289558317601114,0.205171268249392,"0"
NA,"1",-0.418664502330055,0.441548438580072,"0"
NA,"1",1.86745567786405,1.45981053561272,"1"
NA,"1",1.67967590016698,1.3576746163048,"0"
"3","2",0.782967407567274,0.306359043073128,"0"
NA,"1",0.958749854061167,0.822197915957118,"1"
NA,"2",-0.784881179848752,1.89589933514106,"0"
NA,"1",-0.888998792838571,-0.167606341346156,"1"
NA,"2",0.953100286027578,-1.04617904698659,"0"
NA,"1",0.833396257712092,0.14800765199366,"1"
NA,"1",0.504460824824451,-0.505464239520557,"0"
NA,"1",-1.79047665933166,0.343165786303302,"1"
NA,"1",0.615608211452291,1.22400033999441,"0"
NA,"1",1.00650075677672,-1.32099280940336,"1"
NA,"1",1.64299397911121,0.612284278610314,"1"
NA,"1",-1.40967634854619,0.360591976671221,"1"
NA,"1",0.351404381282651,-0.051088833865739,"1"
NA,"1",-1.16319067473602,-0.4129180278325,"1"
"1","2",-0.126802607703551,-0.63842715115907,"0"
"3","1",2.03599902018968,-0.122754936845422,"0"
NA,"1",-1.78415980745277,0.591254181734929,"0"
NA,"1",-0.632724132716353,-0.148029421240661,"0"
"2","2",1.11154589596777,1.68383280907816,"0"
"2","2",0.899639620938996,1.91259091431152,"1"
"1","2",-1.87435918449462,-0.0732526510311653,"1"
NA,"1",-1.47387153995723,-0.788328050470797,"0"
"3","1",0.0546136983262053,1.23532758469528,"1"
"1","1",0.967071443632447,1.55789746187592,"1"
NA,"1",-1.20545509540265,0.514382147461794,"0"
NA,"1",0.0212429685279493,0.578726747241105,"1"
NA,"1",0.764046899531399,-1.42295012630925,"0"
NA,"1",-0.120507740933433,1.07264179705254,"0"
NA,"1",-1.11542744947287,-0.419161971518951,"0"
"1","1",0.532035227462803,0.940543186572718,"0"
NA,"1",-0.149222709790395,0.912143613224573,"0"
"3","1",0.074466129205657,1.59732991280007,"0"
NA,"1",-1.61234219287969,-0.130927815244236,"1"
"3","2",-1.2974719819435,0.0969500247204221,"0"
NA,"2",1.47859523542946,0.359422966655622,"1"
NA,"1",-1.58916910559242,-2.15804147521211,"1"
NA,"1",-2.30037189231424,1.02847754146945,"1"
NA,"1",0.135240035203334,0.29323302344117,"1"
NA,"1",-1.69990607784077,-2.16693324012058,"0"
NA,"1",0.23637173914467,-0.836230309796869,"1"
NA,"1",0.457177555864106,-0.88267037555972,"1"
NA,"2",-1.12770091637819,-1.56220253245544,"0"
NA,"1",0.103960264670873,0.019029955065136,"1"
NA,"1",0.839418361523255,-0.747907817361562,"1"
NA,"1",-0.743035671816165,0.277298932275165,"0"
NA,"1",0.94944241546577,-0.94767966854967,"1"
"2","2",2.46778883672265,1.67463025283345,"1"
NA,"1",0.697746347941672,-0.1221125999991,"0"
NA,"1",0.097730495342567,-0.0812057414881312,"1"
NA,"1",-0.0151608209044444,0.486581487751801,"0"
"3","1",-1.32043013069242,1.24522617923751,"1"
NA,"1",0.196587876398981,1.30820991440379,"0"
"3","2",-0.288940231776903,1.7216039322298,"1"
NA,"1",0.617463748499102,-0.346082432426188,"1"
NA,"2",1.25193650420638,-0.688543701935047,"1"
NA,"2",-0.573745397272231,-1.23821785828092,"0"
NA,"1",0.267032921067668,0.00280042677575442,"1"
"1","1",-0.383232893459486,0.234423444208456,"0"
NA,"1",-0.539248320512,1.83405254768449,"0"
NA,"1",-0.760989854763436,1.0477081271161,"1"
NA,"2",0.900993723443945,0.272847967187297,"1"
NA,"1",-1.4104294290835,-1.99860086597691,"0"
NA,"1",1.74814429350102,-1.00904523396397,"0"
"2","2",1.72208453108209,1.73795236379807,"1"
"3","2",0.461752966071199,-0.441716842065342,"0"
"2","2",-0.179069882149939,0.674266973070059,"0"
NA,"1",-0.0156368053386688,-0.373090987962302,"0"
NA,"2",-1.67431849015614,-1.02665416059722,"0"
"3","2",-0.239202111965006,-0.43232126867163,"1"
NA,"1",-1.27828077205875,0.00319021948148579,"1"
NA,"1",0.505856444377073,-0.300162760500457,"1"
NA,"1",1.50379373774266,-0.123284944898997,"0"
"1","2",-0.926939050880269,-0.902848564541475,"1"
NA,"1",0.0217502293595301,-0.941100234479287,"0"
NA,"1",-0.777661515413159,-0.227845146870439,"0"
NA,"2",1.3040752112884,-0.140956052257007,"1"
NA,"1",0.233958155947733,-0.579830299771166,"1"
NA,"1",0.506066749095621,0.418016869897155,"0"
NA,"2",0.604063818522442,0.5366422953122,"1"
NA,"2",-1.02736484958425,0.89039905948236,"0"
NA,"1",-1.15257777433758,-0.195834396794182,"1"
NA,"1",-0.718000478423705,1.24518665527943,"1"
NA,"2",-0.242929873562487,0.0311401282020337,"0"
NA,"1",0.144528207664309,-0.510957011784687,"0"
"3","2",-0.0170192870648122,-0.275701386041466,"1"
NA,"1",-0.256379956659761,1.12628598824456,"0"
"3","1",-0.948034030676548,-0.762204342508686,"1"
NA,"1",0.403425567988866,-1.0549889793288,"0"
NA,"1",0.341107175918537,-0.523940382929775,"1"
"3","2",-0.0442964098930048,0.762182566253569,"0"
NA,"2",-0.183284466650357,0.189991375842725,"0"
NA,"1",0.472570371195322,0.556720214615421,"0"
NA,"1",-0.24435264714018,-0.0516552129288989,"0"
"3","1",-0.737652666150932,0.974064256620469,"1"
"3","2",-2.68076402585482,0.221917748586048,"1"
NA,"1",-0.604949772695348,-0.695514235385505,"1"
NA,"1",0.180108587323238,0.394922824606954,"1"
NA,"2",-0.159825935282572,-1.39611975899542,"1"
"1","1",1.13539072930107,-0.0447866741772446,"0"
NA,"2",1.89614559000435,0.257851637424603,"0"
NA,"1",-0.379247975097854,-0.551998959596538,"0"
"1","1",1.01548624564903,-0.62897781502698,"1"
"1","1",0.394308791493228,0.285950694274099,"0"
NA,"1",0.468254482921361,-0.181551066745072,"0"
NA,"2",0.0410621980141491,-0.499964771229633,"0"
NA,"2",-0.417727897767345,-1.79799422626967,"1"
NA,"1",1.08692108379759,1.554772882737,"0"
NA,"1",-1.46529484379005,-0.0912491411012692,"1"
"1","1",0.849105715728736,-1.48497647424235,"0"
NA,"1",0.28211435822715,0.49981894910976,"1"
NA,"1",-0.172376949221128,-0.555503577533171,"1"
NA,"1",0.363634127105161,-0.13915392294462,"1"
"1","1",1.05195774560502,0.121972846143678,"1"
NA,"1",0.245619646466518,0.922118464777849,"1"
NA,"1",0.497418020231257,1.83429525936344,"0"
NA,"1",-0.393374086005376,1.82974544786243,"1"
NA,"1",0.887297801845094,-1.35592261929659,"1"
NA,"1",0.918492279220744,-1.85452197033833,"0"
"1","1",0.789573747981985,-0.248541473998328,"0"
NA,"2",-3.14372239631161,0.0269374047131113,"0"
NA,"2",-2.62192894433575,-0.543769905853517,"0"
NA,"1",2.62072769431437,0.961486481603851,"0"
"3","2",-1.1020721036394,-0.639502750079254,"0"
NA,"1",0.389931764842573,-1.21265394598294,"1"
NA,"1",0.465492144005502,1.04153835380313,"0"
NA,"2",-0.732394813314928,0.73002540016369,"1"
"3","1",-2.59899241888796,-0.42004928825248,"0"
NA,"1",-0.819115894680907,-0.702454459109196,"0"
NA,"1",-0.391670189982835,0.263752286806525,"1"
NA,"1",0.531990350716049,-0.769006205240609,"1"
"1","1",0.816003499135597,-0.74264948063787,"0"
NA,"2",0.744989143715639,1.07431878643977,"0"
NA,"2",0.328765705414628,-0.976354526019477,"0"
"1","2",0.574440644540999,-2.68234169196965,"0"
NA,"1",-0.765346499129609,1.26522148266669,"1"
"1","1",-1.55971366087051,-0.680367600212109,"1"
NA,"1",-2.23988962324445,0.0188101828557199,"0"
NA,"1",-0.603445323008088,-0.0426337509466527,"1"
NA,"1",-0.439719227161423,0.100318835732113,"0"
"3","1",0.55508723562769,-0.00781749839398655,"1"
NA,"1",1.55609532834822,-0.410352614061051,"0"
NA,"2",1.12918680793332,0.683267156226016,"1"
NA,"1",-0.5676279395934,-2.58419116738273,"0"
"3","1",-0.596658133831282,-0.469348495289048,"0"
NA,"1",0.47553053824792,-1.74856800075248,"0"
"2","2",0.151726795407179,1.08036629117092,"1"
NA,"1",2.06320031973928,0.267472580628262,"1"
NA,"1",1.25765066527585,-0.58764102340433,"1"
NA,"1",1.03625389483121,-0.201037647479871,"0"
"3","1",-0.994223538550397,0.604221814382274,"0"
"3","2",-0.719511340934313,0.429287738076432,"0"
NA,"1",0.441443855372662,-2.1652974657965,"1"
NA,"1",1.37575077083662,-2.24374861235294,"0"
NA,"1",0.982685652127123,-0.742115632645854,"1"
NA,"2",-0.14649176980261,0.519030849729048,"0"
NA,"1",-0.224324524518192,-1.84922689771746,"0"
NA,"1",1.2533435006618,0.713979640497156,"0"
NA,"1",-1.34051141751167,-0.176841585990968,"1"
"1","1",1.06543172269703,-0.98747075646539,"1"
NA,"1",1.44871297663874,0.938328589480166,"0"
NA,"2",0.153395820171246,0.241568550085405,"0"
NA,"1",-1.56334860547988,0.534308287447616,"1"
NA,"1",-0.0941626943954092,-0.538695312343553,"0"
NA,"1",-1.01813318708315,1.06654737369871,"1"
"1","1",0.295534602980923,0.818530566953045,"1"
NA,"1",-0.544097463678498,1.24765170592445,"0"
NA,"1",1.14321839041379,0.27408987935255,"1"
NA,"1",0.193223804056578,-1.55626057061834,"1"
NA,"1",2.08042094606107,0.672951634131022,"1"
NA,"1",-1.21923816305518,-0.970338294081113,"1"
NA,"1",0.862609197784356,0.398823148700069,"0"
NA,"1",0.641024802915005,-0.526953581212483,"0"
NA,"1",-1.2934679366072,0.647105210198282,"0"
NA,"1",-0.0460735516685525,1.2562173750749,"1"
NA,"1",0.391499383520275,-1.1815075509747,"1"
NA,"1",0.70891104181093,0.351858827992318,"1"
NA,"1",-0.161247552656016,0.321024939347255,"0"
"3","2",0.0175294123018078,1.50168433749067,"1"
NA,"2",2.39218884910007,0.25420574577408,"1"
NA,"2",-0.172185041464581,-1.27799130692676,"0"
NA,"1",-0.672781846928364,-1.98297494278046,"1"
NA,"2",-1.76835467405952,1.69405008035594,"1"
"3","2",-0.446574995883217,-0.349877074644925,"1"
NA,"1",0.322002211005783,0.87780756519271,"0"
NA,"1",1.61581150296736,-1.88870056350796,"1"
"3","1",-0.773465022815095,1.58141515954568,"0"
NA,"1",0.0416109809978632,0.185818710154146,"1"
NA,"1",0.584826605757542,-0.374610177360501,"0"
NA,"1",0.628220954906613,-0.696739034442689,"1"
NA,"2",0.0600448707864542,0.831261530785887,"0"
"3","2",1.21515321672404,0.234023835081263,"0"
"3","2",-0.0578129778419586,1.11043538823218,"1"
"3","2",0.0894433799507461,0.457892183085316,"1"
NA,"1",-0.718512714528548,0.248035294242727,"1"
NA,"1",-0.219464290918603,-0.257100359889944,"1"
NA,"1",-0.606242697362353,0.625247052371616,"0"
NA,"1",-1.17604583708377,-1.11083624366243,"1"
NA,"1",-0.826983949776605,0.277121832574069,"0"
NA,"2",-0.719038353564118,2.73071278978162,"1"
NA,"1",-0.451856458724094,-0.496436895392745,"1"
"3","2",1.70292814549711,0.973124788526623,"0"
NA,"1",-0.75116798964748,0.542445319860185,"1"
NA,"1",-1.13837704829594,0.279519805687194,"0"
NA,"1",0.5699525569138,-1.10832975011342,"0"
"2","2",0.373433015733476,-0.964766129106811,"1"
